what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425584370595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584373679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584373729
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584375880
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584376005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584376101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584377937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1425584415129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584416475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584416867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584417218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584417578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584417956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584418346
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584418731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1425584425409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584427994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584429091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584429371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584429651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584429979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584430275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584430554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1425584519885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584523141
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584531877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584536788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584539933
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584546424
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584546435
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584546711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584546903
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584547539
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1425584601546
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584631980
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584632133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584632360
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584644484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584644681
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584645311
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584717412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584717504
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584717516
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425584717581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584719867
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584721711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584721715
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584721822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584723169
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584724375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584724375
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584724492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584725839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584727095
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584727095
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584727199
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584908279
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584908290
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584908555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584908718
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584909460
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584916784
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584916889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584917016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1425584930444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1425584932085
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584933646
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584933658
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584933926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584934095
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584934827
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584941972
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584942076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584942234
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584950355
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584950368
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584950636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584950823
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584951559
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1425584970653
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584976800
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1425584976904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584977178
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1425584978175
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1425584978298
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1425584978684
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1425584978692
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1425584978771
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1425584978773
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1425584978774
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1425584978775
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1425584978775
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1425584978777
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1425584978777
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1425584978779
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1425584978779
stopped,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1425584978779
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1425584978779
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1425584978782
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1425584978793
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1425584978798
